Date,Close,High,Low,Open,Volume
2021-05-17,3.22849440574646,3.248615402250369,3.196483759224971,3.2010568021800507,566063703
2021-05-18,3.226665496826172,3.2403841901509804,3.212032064039597,3.235811365060944,252170545
2021-05-19,3.2047150135040283,3.219348445262679,3.1955691459117066,3.217519184522341,483006168
2021-05-20,3.2156903743743896,3.22483624262808,3.1873380301496588,3.2038007238391217,301916251
2021-05-21,3.178191900253296,3.237640148035595,3.168131511418861,3.2220921950897665,534415380
2021-05-24,3.1909964084625244,3.191910929830377,3.1534981976696135,3.1772774976712914,325345793
2021-05-25,3.324526071548462,3.329099114426913,3.1946546629551205,3.1946546629551205,1206307810
2021-05-26,3.3364157676696777,3.3592805462698787,3.3245261176863234,3.3364157676696777,684458256
2021-05-27,3.3455615043640137,3.3903763203866286,3.309892555812054,3.3327573335160325,569428938
2021-05-28,3.3391597270965576,3.3702556357555555,3.3089783398526182,3.3446472916963104,491940578
2021-05-31,3.3281843662261963,3.3345864517953663,3.296173938380347,3.3345864517953663,544967107
2021-06-01,3.329099178314209,3.332757481854363,3.288857185208443,3.3226968745505765,467828359
2021-06-02,3.3044052124023438,3.3428179455663494,3.2870282156858583,3.3355013383230605,476427429
2021-06-03,3.2778820991516113,3.320867654070834,3.2723945351077366,3.2998321372724324,371426764
2021-06-04,3.2934303283691406,3.3382451477498067,3.2605051593967063,3.265992723901228,725410302
2021-06-07,3.2861132621765137,3.2980029117133682,3.265077745153977,3.2961738690490403,314777235
2021-06-08,3.266906976699829,3.3199531384758956,3.246785981189135,3.284284190183852,748174597
2021-06-09,3.2760531902313232,3.2833697977056873,3.257761453490711,3.265078060965075,435996400
2021-06-10,3.2934303283691406,3.319953411437865,3.271480070351053,3.2760531134563866,494729956
2021-06-11,3.2659924030303955,3.3044049146787775,3.2614193603743447,3.3007466113867423,487356718
2021-06-15,3.221177816390991,3.271479980845244,3.206544384130861,3.2687361986680514,438608600
2021-06-16,3.1882526874542236,3.2248361595262556,3.1772775586107365,3.2202631164899045,569671858
2021-06-17,3.1818509101867676,3.201971690944653,3.169961258804965,3.1855092141377725,375637500
2021-06-18,3.159900426864624,3.1937403356683163,3.137950386656453,3.182765206536881,647635703
2021-06-21,3.141608715057373,3.163558973492882,3.1205731960931447,3.1498400619706888,587713074
2021-06-22,3.1681315898895264,3.1727046327805173,3.1425232474749762,3.1498398544349375,699930444
2021-06-23,3.1727049350738525,3.1973987584848915,3.1626443269769795,3.173619456517311,986137874
2021-06-24,3.190081834793091,3.1909965742631616,3.162644229839686,3.176363141343739,392603306
2021-06-25,3.2385549545288086,3.252273866015264,3.1909965701700647,3.1909965701700647,616350042
2021-06-28,3.22575044631958,3.246785963036664,3.210202493625158,3.2440421810253333,479293260
2021-06-29,3.1983132362365723,3.2248363202269066,3.1873381068461706,3.2248363202269066,378334184
2021-06-30,3.214776039123535,3.2193488644878294,3.19739882301885,3.199227865942683,535123927
2021-07-01,3.2449569702148438,3.2458714915477676,3.192825329253923,3.2248359745077506,912383447
2021-07-02,3.130633592605591,3.2284943553253025,3.125146028367073,3.21660470549341,609549653
2021-07-05,3.127890110015869,3.1416088038711907,3.103196068577817,3.126975370518729,426280181
2021-07-06,3.1379501819610596,3.13886470331079,3.100452189965898,3.1278897929499716,662336674
2021-07-07,3.1480109691619873,3.1608153599512554,3.116000537325599,3.123317145158284,499901108
2021-07-08,3.105025291442871,3.1580714594382426,3.0940501620494274,3.150754633824379,574155624
2021-07-09,3.0931355953216553,3.106854506862557,3.0629542079863725,3.0949648562120093,541821300
2021-07-12,3.118743896484375,3.143437717136504,3.0931353364362786,3.1114270715900547,499814342
2021-07-13,3.1288042068481445,3.1498397235523194,3.11600003617291,3.122402121510527,374690818
2021-07-14,3.080331325531006,3.1278899266244196,3.069356196646466,3.1278899266244196,608260479
2021-07-15,3.146181583404541,3.149839886922253,3.0766729443492555,3.0803312478669675,677168306
2021-07-16,3.11234188079834,3.150754394650083,3.10685431651818,3.144352309008126,599545713
2021-07-19,3.1242315769195557,3.13154840259687,3.0656980617745733,3.100452493118727,823050020
2021-07-20,3.116914749145508,3.1233168348767792,3.1004522741300513,3.1022813168791625,416582252
2021-07-21,3.1288042068481445,3.15349802688029,3.115085296799909,3.12331664282885,614545335
2021-07-22,3.132462978363037,3.152583976756232,3.125146370613536,3.132462978363037,473804139
2021-07-23,3.098623275756836,3.1342922290416957,3.0958794933461,3.1324629680829688,486565879
2021-07-26,2.9806411266326904,3.0858187122013394,2.949545002602819,3.083074930138272,1077822309
2021-07-27,2.8864386081695557,2.9934454602820777,2.876378218761209,2.980641288661511,916395520
2021-07-28,2.911132335662842,2.9266802878270552,2.8590006972800035,2.8827799951975077,1375378402
2021-07-29,2.9376556873321533,2.9559476425192,2.9166201678244916,2.953203860143878,1027235063
2021-07-30,2.892841100692749,2.9175349241584616,2.877292927791285,2.9175349241584616,525898205
2021-08-02,2.9650933742523193,2.972409981545726,2.8535134776176423,2.880951300104659,1170401857
2021-08-03,2.9760682582855225,2.9888724299605687,2.938570264650117,2.9522889577148965,556312598
2021-08-04,2.9852139949798584,2.994359862638804,2.9641784775588147,2.969666041765119,578407947
2021-08-05,2.979726552963257,3.0172247645409036,2.957776513292618,2.9696661635422754,286971842
2021-08-06,2.9559473991394043,2.973324395346087,2.9431430097572586,2.9724098739811793,275368020
2021-08-09,2.9888722896575928,3.0089932856700754,2.929424259076319,2.935826344613317,386442029
2021-08-10,3.0382602214813232,3.042833046378645,2.9532036286770555,2.982470274962108,423944846
2021-08-11,3.013566493988037,3.0483207056764727,3.013566493988037,3.030028969407886,327959112
2021-08-12,2.9824702739715576,3.0153954418291598,2.9797264918121997,3.008078834773999,230336724
2021-08-13,2.9760682582855225,2.9998475588561484,2.95869104355242,2.9724099546718943,291691610
2021-08-16,2.9833853244781494,3.0044208445235148,2.9632643258963656,2.9769832381236525,334998304
2021-08-17,2.9102180004119873,2.9998476406917916,2.9056451752838792,2.981555904069958,664909946
2021-08-18,2.9486305713653564,2.966922306974943,2.90290123234139,2.9102178393633493,646778110
2021-08-19,2.906559467315674,2.9449721984119086,2.8937552963018236,2.9449721984119086,584118800
2021-08-20,2.842538595199585,2.8937555009314324,2.8178447727681886,2.889182457786145,1493245755
2021-08-23,2.8681468963623047,2.8800365466975046,2.8434530742983335,2.855342724633534,1047652598
2021-08-24,2.912961483001709,2.92759491440451,2.8754634922014572,2.8772925348426335,980087102
2021-08-25,2.9239368438720703,2.9367410155984883,2.9029013254409426,2.918449279402264,839718678
2021-08-26,2.860830068588257,2.9257656616750665,2.859000807887422,2.92393661902891,429417725
2021-08-27,2.8891820907592773,2.9147906493993707,2.8580861863185016,2.8580861863185016,582399354
2021-08-30,2.8800363540649414,2.9083886959162264,2.859000837036919,2.9038156531448522,387592703
2021-08-31,2.869976043701172,2.8937553434311387,2.827905008495028,2.8681467829316794,711120530
2021-09-01,2.9330828189849854,2.950460034421823,2.8388803523319415,2.861744914384098,1154777365
2021-09-02,2.9303388595581055,2.9550326810261596,2.914790905969134,2.9367409452679945,650014335
2021-09-03,2.9376556873321533,2.967837075405985,2.9056452563779116,2.9349121230115385,792382328
2021-09-06,2.969666004180908,2.9907015213357258,2.9321680126702123,2.938570098144981,751347932
2021-09-07,3.0035057067871094,3.0181391385378133,2.9513742833446583,2.9714952792587113,560195102
2021-09-08,2.9714956283569336,3.0135666678123036,2.9641788025946423,3.002591538196221,499630258
2021-09-09,2.963263988494873,2.9705805954798716,2.946801295696594,2.958690945588233,385845928
2021-09-10,3.0108225345611572,3.0236267055847277,2.957776371671103,2.9596056324121918,636237931
2021-09-13,3.0007619857788086,3.0281998071539866,2.9806412075099282,3.0007619857788086,389688432
2021-09-14,2.95228910446167,3.0163104021285396,2.9422287145104558,2.9980186650964926,591318184
2021-09-15,2.9138762950897217,2.9504597654822877,2.895584341838755,2.9495450260841953,661102013
2021-09-16,2.8964991569519043,2.9239367604635533,2.8791219426447863,2.912047110469703,794308582
2021-09-17,2.9257662296295166,2.9266809691848445,2.8754640582206146,2.8964995791176147,816152658
2021-09-22,2.888267755508423,2.897413623171562,2.8681467594276424,2.8791218878452836,951987488
2021-09-23,2.8937554359436035,2.9266806044642664,2.8827803070851514,2.906559607575335,546689846
2021-09-24,2.9138762950897217,2.933997072972823,2.8891822563255243,2.890096995723617,665822814
2021-09-27,2.969666004180908,2.975153568317762,2.924851187802847,2.9266804485333586,1253036127
2021-09-28,2.969666004180908,2.9861286965914693,2.9403991408208103,2.9660077007745667,507399219
2021-09-29,2.970580577850342,2.9815557063173936,2.9221074572120074,2.9495450603249505,767053532
2021-09-30,2.9550328254699707,2.972410040706044,2.9468014785600363,2.9705807798189356,521097066
2021-10-08,3.013566493988037,3.0181393190278354,2.979726585641925,2.9833851073393998,734601345
2021-10-11,3.0291144847869873,3.0666124791764395,3.023626920228848,3.0263707025079176,881909167
2021-10-12,3.013566493988037,3.038260316145159,2.991616236021976,3.0181393190278354,703599890
2021-10-13,3.042833089828491,3.057466522207319,2.9998475321282863,3.01082266092608,700594561
2021-10-14,3.0236270427703857,3.0565522133989123,3.017224956544659,3.0382604761669207,632867438
2021-10-15,3.0474061965942383,3.0547228039093612,3.0089934630530997,3.019968592080481,540417897
2021-10-18,2.9888722896575928,3.0492352776950398,2.972409815141696,3.0492352776950398,1165545048
2021-10-19,3.0099079608917236,3.0181393075978233,2.9842996174345626,2.9842996174345626,820705592
2021-10-20,3.01173734664917,3.0364311697369817,2.998018652958032,3.018139432778995,341818099
2021-10-21,3.0309436321258545,3.048320847807652,3.008993591191046,3.0181394597517754,425964351
2021-10-22,3.0656979084014893,3.085818905439092,3.0382603041073195,3.0391748255007167,554788742
2021-10-25,3.063868522644043,3.070270826300882,3.0446622658375846,3.0519788727958486,518292544
2021-10-26,3.0446622371673584,3.083074968473246,3.036430890875807,3.0693560579873274,656111500
2021-10-27,3.0062496662139893,3.033687270594656,2.9971037980871,3.033687270594656,698626192
2021-10-28,3.0053350925445557,3.0126516996969275,2.986128835228561,2.9998475281529307,581631648
2021-10-29,3.0217974185943604,3.0227121579843006,3.0007619015006437,3.0080787263467568,616219745
2021-11-01,3.0080790519714355,3.0217977457040885,2.9888725754691343,3.003506008690748,736783701
2021-11-02,2.972409963607788,3.025456129356301,2.952288966590301,3.0080789145709574,757041022
2021-11-03,2.9440577030181885,2.980641173697168,2.93765539940015,2.9724098273779918,459409889
2021-11-04,2.967836856842041,2.974239160616104,2.9513743818571836,2.955947424830844,519586084
2021-11-05,2.966007947921753,2.9879579882435063,2.9522890364364693,2.9614349047417585,446083316
2021-11-08,2.9550328254699707,2.9788121267288705,2.9468014785600363,2.9632641723799056,580408266
2021-11-09,2.9486305713653564,2.9769829141984974,2.9367409214136564,2.968751567757777,488921429
2021-11-10,2.9321682453155518,2.947716199567128,2.891011729078374,2.947716199567128,638780752
2021-11-11,2.995274782180786,2.997103824989764,2.9266806615860546,2.9266806615860546,566481920
2021-11-12,2.9833853244781494,3.0035061050052207,2.9778977595872345,2.9998478010961818,632386532
2021-11-15,2.9852139949798584,3.0044204697019237,2.9724098238682712,2.9888722984324994,521550952
2021-11-16,2.9852139949798584,3.0025912089482607,2.969666041765119,2.9870432557335214,558113910
2021-11-17,2.9669225215911865,2.987958040869312,2.9614349569004226,2.9778976509727144,680852230
2021-11-18,2.9367408752441406,2.9614346961233933,2.9294242683372085,2.960520174773698,528235208
2021-11-19,2.972409963607788,2.981555831696701,2.9312534481803314,2.9330827090199922,628170573
2021-11-22,2.970580577850342,2.9861287491968938,2.9678367957335787,2.977897402846605,517612628
2021-11-23,2.9824702739715576,2.9934454026089883,2.9632640169107436,2.9660077990701015,716076454
2021-11-24,2.99344539642334,3.008078828558112,2.9733243999811916,2.9824702678085884,569230394
2021-11-25,2.9760682582855225,2.998933037466415,2.9724099546718943,2.9971037766322537,364599800
2021-11-26,2.947715997695923,2.9714952971773743,2.943142954847328,2.9696660364269993,531486900
2021-11-29,2.947716236114502,2.9523482030793513,2.927336199889321,2.941231659055186,519448946
2021-11-30,2.9310414791107178,2.959758921768444,2.917145799847735,2.950495209214565,398169552
2021-12-01,2.9421579837799072,2.9477160345475855,2.930115135532007,2.9310414405158993,306678124
2021-12-02,2.9532742500305176,2.9625379622862895,2.928262249026366,2.9384522662484183,347492118
2021-12-03,2.978286027908325,2.9792125536695147,2.951421418984247,2.9569794692298563,502028120
2021-12-06,2.9875500202178955,3.0116357167147174,2.982918274433913,2.982918274433913,613975123
2021-12-07,3.0116355419158936,3.0208992538105077,2.9958872537814805,3.0051509656760946,549913271
2021-12-08,3.0579545497894287,3.062586295649218,3.003298579285071,3.019046868591282,594824960
2021-12-09,3.1051993370056152,3.14318049135323,3.0616599110792455,3.0644390468686225,1402651241
2021-12-10,3.1024200916290283,3.1061255322625354,3.0875981082306834,3.0940826845554,911015916
2021-12-13,3.1070520877838135,3.1672661060310388,3.105199257017182,3.1265058169440114,811171143
2021-12-14,3.091303586959839,3.1126101469454714,3.0829664006477833,3.0950092485033287,813245704
2021-12-15,3.0607333183288574,3.099640997665249,3.0598070133740896,3.086671844841225,419777830
2021-12-16,3.0709235668182373,3.072776176734125,3.04961700673529,3.060733328823576,651653500
2021-12-17,3.0246050357818604,3.0727762070347535,3.022752204983382,3.068144461335041,830208899
2021-12-20,3.004225015640259,3.0320161546071174,2.994961302651306,3.014415033668805,845681649
2021-12-21,3.018120288848877,3.022752255490307,3.0005193898586904,3.0005193898586904,529556333
2021-12-22,3.0051510334014893,3.0310895598095593,3.002371897684042,3.021825847706174,885583531
2021-12-23,3.0338687896728516,3.0357213996324273,2.9958874142653253,3.0116357032433436,541819157
2021-12-24,3.032015800476074,3.0468377837001004,3.0208992578419767,3.033868631203195,647059066
2021-12-27,3.027383804321289,3.040353177554976,3.011635516320717,3.031089465739092,913087911
2021-12-28,3.0440587997436523,3.0514696812928332,3.0255313750063757,3.0301631207585324,895735662
2021-12-29,2.9875500202178955,3.0496170922921384,2.985697410250033,3.0449851256438296,693683483
2021-12-30,3.007930040359497,3.0218257183519066,2.9838443457488597,2.9875497862587324,460235661
2021-12-31,3.0162675380706787,3.028310385738991,3.00885643596324,3.0153412331313674,478245088
2022-01-04,3.007930040359497,3.029236599371653,2.9690223628450587,3.029236599371653,555264359
2022-01-05,3.0023720264434814,3.0357214356187523,2.9884765681246432,3.003298552298578,629308389
2022-01-06,2.9579060077667236,2.9995925995425234,2.9458631605979955,2.991255413705947,781909436
2022-01-07,2.9708755016326904,2.9856974860736343,2.963464398980052,2.963464398980052,546725999
2022-01-10,2.979212760925293,2.985697337383206,2.9504950984810256,2.9718016586417346,480625329
2022-01-11,2.9606852531433105,2.99496096525468,2.956979591673718,2.9792126770340137,550484021
2022-01-12,2.9829182624816895,2.992181974876862,2.9625380068665805,2.9699491093013135,531375250
2022-01-13,2.932893753051758,2.995887123718948,2.9310411432718517,2.988476242870716,791741595
2022-01-14,2.8902809619903564,2.92918864299249,2.8893546569959314,2.9273360330036393,728869966
2022-01-17,2.9004712104797363,2.9115875330445093,2.8875020570553365,2.888428362052985,564491350
2022-01-18,2.935673236846924,2.947716085302181,2.8902809788897494,2.900471217345324,1133838823
2022-01-19,2.935673236846924,2.9514217470302064,2.923630388391667,2.942158034438803,486995679
2022-01-20,2.977360248565674,2.9986668110051102,2.9347471236868015,2.9347471236868015,741549141
2022-01-21,2.969949245452881,2.9829183992278026,2.9542007348812356,2.974580991430638,624296582
2022-01-24,2.959758758544922,2.967169860697918,2.9319676224158986,2.9569796228455876,696507280
2022-01-25,2.898618459701538,2.9467898547393947,2.894913018744242,2.944937023828579,743175714
2022-01-26,2.9125139713287354,2.919924852815743,2.883796308621856,2.9051028689774054,843365639
2022-01-27,2.8782384395599365,2.9134404601410058,2.8699010317127085,2.9134404601410058,969817557
2022-01-28,2.8124659061431885,2.8949130164842574,2.8059813292568987,2.8875021345754504,1199419308
2022-02-07,2.867121934890747,2.881943919866647,2.8476679829817297,2.8550790859018496,740435734
2022-02-08,2.869900703430176,2.8745324489059283,2.8161710423798554,2.8689741776435764,653342323
2022-02-09,2.8902809619903564,2.8986183695331698,2.862489824378641,2.8717535369158798,815928435
2022-02-10,2.8976919651031494,2.8986182700657883,2.877311709874851,2.8921336935986752,502039403
2022-02-11,2.8930599689483643,2.9227039360925815,2.882869951870679,2.889354528271417,547767071
2022-02-14,2.8606371879577637,2.8884283253126917,2.850446949655928,2.885649189490766,525543800
2022-02-15,2.871753454208374,2.8810171664788142,2.853226029667493,2.8578579962348747,419853873
2022-02-16,2.88657546043396,2.8995448344047676,2.8800908838807184,2.884722850484076,427968140
2022-02-17,2.889354705810547,2.9088086570724454,2.882870129011358,2.882870129011358,411764586
2022-02-18,2.9125139713287354,2.915293107102444,2.87360629136114,2.8810171728481477,396213097
2022-02-21,2.8995447158813477,2.9088084278450705,2.880090766152509,2.9078819020436777,517077600
2022-02-22,2.8541526794433594,2.8736064097967806,2.8374778641138567,2.871753578916503,640069840
2022-02-23,2.871753454208374,2.8726799800404437,2.84581514819687,2.861563436970186,528840760
2022-02-24,2.8189504146575928,2.8569317908959353,2.7994966844705615,2.8569317908959353,645242258
2022-02-25,2.830993413925171,2.8606373841492343,2.822656005887589,2.8300671088757756,690413511
2022-02-28,2.835625171661377,2.8384040866045077,2.8078338135868153,2.828214069220052,318337866
2022-03-01,2.87638521194458,2.882869787976663,2.8467412464856516,2.8467412464856516,545882088
2022-03-02,2.8606371879577637,2.867121764587481,2.8532260854778535,2.8643426287655553,323335065
2022-03-03,2.8513734340667725,2.880090875990213,2.8430360267221646,2.8726799944823327,360368446
2022-03-04,2.8217294216156006,2.8346985744811453,2.8078337429280027,2.8254348623108534,598176941
2022-03-07,2.737429618835449,2.805054963904447,2.729092432083438,2.8032021330349277,747523153
2022-03-08,2.7003746032714844,2.765220587639659,2.685552619814467,2.7466931635344665,1236647336
2022-03-09,2.674436330795288,2.7281657730160904,2.5845781240009615,2.7133437893765975,1242148393
2022-03-10,2.698521852493286,2.730944732552459,2.6948161911742616,2.725386461438228,1078132803
2022-03-11,2.7068593502044678,2.713343926963503,2.6234859364770213,2.668878194654597,1036180901
2022-03-14,2.623485803604126,2.687405483817098,2.6216329728249583,2.667951754525275,930174051
2022-03-15,2.489161968231201,2.6058847904695903,2.4854565273861136,2.59384194207481,1506534000
2022-03-16,2.6031055450439453,2.6142220879755937,2.4761927106077826,2.51973213564954,1625101981
2022-03-17,2.6466453075408936,2.685552767786988,2.6318233232671924,2.654982494242583,1079191326
2022-03-18,2.6781415939331055,2.695742712142101,2.627191069962336,2.636454781514812,883087633
2022-03-21,2.662393569946289,2.6855527406879878,2.639234178340263,2.6846264357003315,874342004
2022-03-22,2.669804334640503,2.6920371994207604,2.652203215459987,2.6540560462184737,490337674
2022-03-23,2.6855525970458984,2.6948163090199553,2.661466901740487,2.67906802075049,627502990
2022-03-24,2.671657085418701,2.688331678288635,2.657761407306831,2.6679516448769727,291579030
2022-03-25,2.6290440559387207,2.6827734977716164,2.627191225173041,2.667951735103451,425799462
2022-03-28,2.6271913051605225,2.6410869841653937,2.576240776628429,2.6068110495748202,676007366
2022-03-29,2.6151480674743652,2.6457183358675826,2.612368932087319,2.6327491846375612,349506851
2022-03-30,2.684626340866089,2.6855526458210237,2.632749508696317,2.632749508696317,743308576
2022-03-31,2.6688783168792725,2.6827737760380415,2.6651728758278903,2.6772157248931387,549268286
2022-04-01,2.7077856063842773,2.7226073684348138,2.6475713698128143,2.6522031152375294,776568840
2022-04-06,2.696669340133667,2.7059330527960546,2.676289083930682,2.690184763356429,825594959
2022-04-07,2.671657085418701,2.7142702038093556,2.6670251190933074,2.6855525426662608,532291355
2022-04-08,2.6948163509368896,2.700374622380644,2.6614669431386826,2.6725834860261912,535844031
2022-04-11,2.623485803604126,2.6837000431230824,2.6151483963943507,2.6837000431230824,715207200
2022-04-12,2.6642463207244873,2.6660991516620474,2.6049586019589652,2.623486027877212,834140464
2022-04-13,2.654982566833496,2.6818474002600805,2.645718854017191,2.6503508208575113,510781312
2022-04-14,2.696669340133667,2.7124176295732925,2.6688782021465047,2.677215609801953,763366163
2022-04-15,2.699448347091675,2.7124175000267368,2.677215481936665,2.6818472276144782,847805536
2022-04-18,2.659614324569702,2.677215443796147,2.645718646005583,2.676288917982327,660440474
2022-04-19,2.6346025466918945,2.669804567255697,2.6151485950579043,2.656835413409261,611713866
2022-04-20,2.608663558959961,2.639233828139514,2.6031052880428973,2.636454692680982,541970290
2022-04-21,2.5753142833709717,2.620706536982536,2.5595659955596757,2.597547147289019,830824207
2022-04-22,2.589210271835327,2.6012531205817395,2.548449758756238,2.5549343356405623,609422117
2022-04-25,2.4660024642944336,2.5549341448539726,2.4641498543883023,2.5382595513771986,1243437148
2022-04-26,2.467855453491211,2.5132477120702044,2.4548862998584506,2.4641500125767557,1232214896
2022-04-27,2.514173984527588,2.517879425394063,2.4622971498039488,2.4660025906704237,1386674794
2022-04-28,2.5465972423553467,2.551228988501182,2.503984117664813,2.5067632536980518,1080532144
2022-04-29,2.587357521057129,2.600326675227433,2.5243641394431138,2.5577135507841406,875763675
2022-05-05,2.5762407779693604,2.6049584409729327,2.5762407779693604,2.5873573211790433,775703581
2022-05-06,2.503983974456787,2.5456705708425362,2.4984257027081993,2.5410388249616,976821346
2022-05-09,2.479897975921631,2.5002780087026437,2.465075993349065,2.489161687421447,690934326
2022-05-10,2.502131223678589,2.5197323444910826,2.4345060972562043,2.4539598281346424,851965852
2022-05-11,2.5215847492218018,2.548449580769398,2.4965727484536093,2.4965727484536093,927450234
2022-05-12,2.5030572414398193,2.5215846651589233,2.497499191015538,2.5104683434460484,518862021
2022-05-13,2.528069496154785,2.5410386487592884,2.511394682065297,2.519732089110041,398697264
2022-05-16,2.5030572414398193,2.54474405523996,2.492867224653606,2.5428912245223243,592281858
2022-05-17,2.535480499267578,2.536406804251191,2.5086156669638715,2.5113948027790363,467528842
2022-05-18,2.5271427631378174,2.5447438807231877,2.5030570697819,2.5447438807231877,568912702
2022-05-19,2.5252904891967773,2.532701370815878,2.4974993518286595,2.500278266787577,446115159
2022-05-20,2.587357521057129,2.589210352023319,2.538259819528684,2.540112650494874,892272637
2022-05-23,2.5595662593841553,2.591989364124194,2.548449715847152,2.591989364124194,709371006
2022-05-24,2.5197322368621826,2.5651244945039715,2.516026796024233,2.560492527808288,712111290
2022-05-25,2.5243639945983887,2.532701402171341,2.5113948411722378,2.520658553742964,608997328
2022-05-26,2.5243639945983887,2.55030252231502,2.4993519927438603,2.5289959613159163,545805917
2022-05-27,2.5419650077819824,2.5688298393659768,2.533627600559849,2.5447441435226934,539618699
2022-05-30,2.55493426322937,2.568829942490763,2.547523381532846,2.5614190607942393,631044523
2022-05-31,2.5864310264587402,2.594768433899073,2.5493761767652527,2.554934227527815,536254632
